선수명,생년월일,출신교,출신,연도,팀명,평균자책점,경기,완투,완봉,승,패,세,홀,승률,타자,이닝,피안타,피홈런,볼넷,사구,탈삼진,실점,자책점
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1984,삼성,4.64,20,1,0,2,5,1,0,0.286,272,64,57,7,33,4,20,34,33
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1985,삼성,5.11,19,1,0,3,5,1,0,0.375,269,61 2/3,62,10,28,3,17,37,35
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1986,삼성,3.72,22,3,1,6,3,1,0,0.667,409,96 2/3,80,5,47,6,33,44,40
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1987,삼성,1.88,18,4,2,8,4,1,0,0.667,333,86,62,4,34,6,35,23,18
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1988,삼성,8.9,10,1,0,1,2,0,0,0.333,145,29 1/3,36,4,15,8,10,30,29
양일환,1961년 06월 10일,대구초-대구중-대구상고-건국대-삼성,한국,1989,삼성,6.79,18,1,0,2,6,0,0,0.25,247,51 2/3,77,6,18,7,13,48,39
양지훈,1985년 04월 15일,순천북초-이수중-효천고-한일장신대-삼성-경찰,한국,2009,삼성,10.8,7,0,0,0,0,0,0,0,25,5,7,1,4,0,2,6,6
엄병열,1976년 01월 12일,신일고-중앙대-해태,한국,1998,해태,20.25,1,0,0,0,0,0,0,0,9,1 1/3,4,0,1,0,0,4,3
엄병열,1976년 01월 12일,신일고-중앙대-해태,한국,1999,해태,10.8,8,0,0,0,1,0,0,0,50,10,15,4,5,1,3,12,12
엄병열,1976년 01월 12일,신일고-중앙대-해태,한국,2000,해태,5.87,5,0,0,0,0,0,0,0,34,7 2/3,6,2,5,0,7,5,5
엄병열,1976년 01월 12일,신일고-중앙대-해태,한국,2001,KIA,3.75,11,0,0,0,1,0,0,0,51,12,8,1,7,0,4,5,5
엄평재,1960년 10월 24일,전남고,한국,1983,해태,16.36,13,0,0,0,2,0,0,0,147,11,34,4,16,3,12,25,20
에니스,1979년 10월 17일,미국 몬로고,미국,2008,삼성,3.03,7,0,0,1,3,0,1,0.25,125,29 2/3,30,3,7,0,20,11,10
에르난데스,1971년 06월 16일,도미니카 파톤고-SK,도미니카,2001,SK,3.89,34,4,2,14,13,0,0,0.519,1016,233 2/3,198,18,134,14,215,110,101
에르난데스,1971년 06월 16일,도미니카 파톤고-SK,도미니카,2002,롯데,2.82,7,1,0,2,0,0,0,1,187,44 2/3,39,7,11,5,45,19,14
에르난데스,1980년 04월 27일,도미니카 세사니콜라스펜손고-삼성,도미니카,2009,삼성,5.7,10,0,0,2,3,0,0,0.4,196,42 2/3,51,3,21,1,24,30,27
에반스,1968년 01월 01일,미국 샌제이신토대,미국,2001,한화,13.5,2,0,0,0,1,0,0,0,27,5 1/3,6,3,4,1,7,8,8
에서튼,1976년 10월 17일,미국 USC대,미국,2007,KIA,4.22,6,0,0,2,2,0,0,0.5,137,32,28,8,12,0,24,16,15
에스트라다,1975년 10월 19일,베네주엘라 카라보보고,베네수엘라,2003,한화,4.71,7,1,1,1,3,0,0,0.25,157,36 1/3,30,9,13,7,26,22,19
엔리케스,1974년 01월 28일,베네주엘라 파나마공화국고,베네수엘라,2001,현대,9,10,0,0,0,3,1,0,0,47,9,10,0,10,1,4,9,9
엘비라,1967년 10월 29일,멕시코 구티네즈고,멕시코,2002,삼성,2.5,22,0,0,13,6,0,0,0.684,570,137,115,7,52,4,111,44,38
엘비라,1967년 10월 29일,멕시코 구티네즈고,멕시코,2003,삼성,7.06,6,0,0,1,1,0,0,0.5,100,21 2/3,20,3,13,3,21,17,17
여승현,1982년 06월 11일,성남서초초-매송중-한서고,한국,2006,LG,0,2,0,0,0,0,0,0,0,10,2,1,0,2,0,1,0,0
여준홍,1976년 04월 05일,동대문상-OB,한국,1996,OB,18.9,7,0,0,0,0,0,0,0,22,3 1/3,5,2,8,0,2,7,7
연지,1977년 01월 05일,미국 버크넬대-한화,미국,2009,한화,7.04,12,0,0,1,7,0,0,0.125,290,61 1/3,81,13,27,4,56,49,48
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1992,롯데,2.33,35,13,2,17,9,6,0,0.654,804,204 2/3,171,6,35,8,127,68,53
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1993,롯데,3.41,33,7,2,10,10,7,0,0.5,656,158 1/3,171,6,31,5,89,68,60
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1994,롯데,3.69,14,3,1,4,8,0,0,0.333,428,102 1/3,112,4,22,3,42,46,42
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1995,롯데,2.98,18,3,1,7,7,0,0,0.5,512,127,121,7,32,3,56,48,42
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1997,롯데,3.84,23,1,0,6,9,0,0,0.4,572,133 2/3,126,15,47,8,71,65,57
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1998,롯데,3.9,27,4,0,7,15,0,0,0.318,690,163 2/3,152,8,50,11,108,78,71
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,1999,롯데,3.31,18,0,0,5,5,0,0,0.5,356,87,79,7,27,2,49,35,32
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2000,롯데,4.66,6,0,0,0,0,1,0,0,44,9 2/3,15,2,3,0,8,5,5
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2001,롯데,3.94,24,0,0,6,9,0,0,0.4,383,89,88,8,30,3,52,42,39
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2002,롯데,4.36,31,0,0,8,14,0,0,0.364,690,159,180,15,36,15,108,93,77
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2003,롯데,5.17,24,0,0,7,14,0,0,0.333,539,123 2/3,132,21,47,11,85,74,71
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2004,롯데,4.59,21,0,0,3,6,0,0,0.333,445,102,113,10,30,5,55,58,52
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2005,롯데,3.77,22,0,0,3,9,0,0,0.25,457,107 1/3,104,4,23,17,58,50,45
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2006,롯데,3.72,25,0,0,6,9,0,0,0.4,547,128 1/3,146,7,31,5,62,62,53
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2007,롯데,4.94,14,0,0,4,8,0,0,0.333,314,71,81,4,24,2,30,43,39
염종석,1973년 03월 20일,부산중앙초-부산중-부산고-롯데,한국,2008,롯데,3.65,21,0,0,0,1,0,3,0,110,24 2/3,28,1,8,2,16,11,10
예병준,1962년 03월 12일,동대문상고,한국,1986,MBC,8.18,5,0,0,0,0,0,0,0,53,11,19,0,4,0,3,10,10
예병준,1962년 03월 12일,동대문상고,한국,1987,MBC,3.86,15,0,0,1,1,0,0,0.5,170,39 2/3,46,2,10,1,11,23,17
예병준,1962년 03월 12일,동대문상고,한국,1988,MBC,3.93,12,2,0,1,6,0,0,0.143,229,50 1/3,59,2,25,4,14,23,22
예병준,1962년 03월 12일,동대문상고,한국,1989,MBC,6.86,16,0,0,0,4,0,0,0,200,40 2/3,61,9,19,2,10,34,31
예병준,1962년 03월 12일,동대문상고,한국,1990,LG,7.94,4,0,0,0,0,0,0,0,56,11 1/3,14,0,7,2,5,12,10
오넬리,1983년 05월 26일,도미니카 푸에르토프라타고,도미니카,2011,한화,5.83,27,0,0,4,1,6,1,0.8,130,29 1/3,29,4,12,2,24,19,19
오명록,1962년 04월 06일,경남상고-동아대,한국,1986,롯데,3.91,23,0,0,4,4,0,0,0.5,308,71 1/3,70,3,28,4,52,36,31
오명록,1962년 04월 06일,경남상고-동아대,한국,1987,롯데,2.93,13,4,1,5,3,0,0,0.625,324,76 2/3,70,2,30,0,41,26,25
오명록,1962년 04월 06일,경남상고-동아대,한국,1988,롯데,3.7,19,2,1,6,7,1,0,0.462,384,90,85,8,40,1,43,49,37
오명록,1962년 04월 06일,경남상고-동아대,한국,1989,삼성,4.05,18,1,0,2,3,2,0,0.4,226,53 1/3,47,6,32,0,28,25,24
오명록,1962년 04월 06일,경남상고-동아대,한국,1990,삼성,6.3,8,1,0,0,4,1,0,0,98,20,29,5,10,2,9,15,14
오문현,1953년 02월 13일,영남대,한국,1982,삼미,4.13,22,1,0,2,10,0,0,0.167,459,120,115,11,34,14,22,69,55
오문현,1953년 02월 13일,영남대,한국,1983,삼미,5.26,13,0,0,1,3,0,0,0.25,154,37 2/3,35,6,14,6,12,24,22
오문현,1953년 02월 13일,영남대,한국,1984,삼미,5.59,11,0,0,0,0,0,0,0,123,29,304,4,11,2,7,18,18
오문현,1953년 02월 13일,영남대,한국,1985,청보,6.33,23,0,0,4,4,0,0,0.5,341,75 1/3,101,19,23,11,16,54,53
오문현,1953년 02월 13일,영남대,한국,1986,빙그레,15,3,0,0,0,2,0,0,0,17,3,8,2,1,0,0,5,5
오문현,1953년 02월 13일,영남대,한국,1987,빙그레,18,2,0,0,0,1,0,0,0,14,2,3,0,5,0,0,4,4
오버뮬러,1976년 12월 22일,미국 아이오와대,미국,2008,삼성,5.82,17,0,0,6,8,0,0,0.429,364,82,92,10,29,6,49,54,53
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1992,삼성,3.55,38,2,1,13,0,2,0,1,556,126 2/3,114,7,74,4,64,58,50
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1993,삼성,3.39,38,0,0,2,7,7,0,0.222,318,74 1/3,72,5,36,2,43,31,28
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1994,삼성,6.82,19,0,0,0,4,3,0,0,153,33,46,4,15,2,13,27,25
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1995,삼성,2.9,39,3,1,6,9,5,0,0.4,563,133 1/3,117,4,50,4,99,56,43
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1996,쌍방울,3.06,33,4,2,9,7,4,0,0.563,568,135 1/3,114,7,53,9,86,55,46
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1997,쌍방울,5.2,22,0,0,7,7,2,0,0.5,255,55 1/3,68,4,24,5,43,36,32
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1998,쌍방울,5.68,27,0,0,2,6,0,0,0.25,402,88 2/3,108,12,43,3,44,60,56
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,1999,해태,3.4,48,0,0,6,9,8,0,0.4,511,116 1/3,118,12,58,7,80,51,44
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2000,해태,2.86,48,0,0,4,7,8,8,0.364,497,113 1/3,100,9,50,5,110,46,36
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2001,KIA,4.74,50,0,0,5,5,14,0,0.5,455,106 1/3,104,10,39,1,80,59,56
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2002,KIA,3.31,40,0,0,1,3,0,3,0.25,238,54 1/3,62,10,24,2,33,22,20
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2003,KIA,5.79,4,0,0,0,0,0,0,0,24,4 2/3,7,0,3,1,2,3,3
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2004,한화,5.97,40,0,0,5,2,0,2,0.714,267,60 1/3,70,7,22,5,31,40,40
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2005,한화,5.65,40,0,0,3,2,3,2,0.6,196,43,54,8,19,3,24,28,27
오봉옥,1968년 07월 08일,포철공고-삼성-쌍방울-해태-KIA,한국,2006,한화,10.8,2,0,0,0,0,0,0,0,10,1 2/3,4,1,1,0,2,2,2
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,1997,쌍방울,4.91,67,0,0,2,4,2,0,0.333,334,77,77,7,33,4,39,44,42
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,1998,쌍방울,6.16,76,0,0,2,5,0,0,0.286,311,68 2/3,82,9,25,7,36,47,47
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,1999,쌍방울,5.94,67,0,0,2,7,1,0,0.222,359,80 1/3,92,22,29,5,59,59,53
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2000,SK,4.74,63,0,0,7,2,3,2,0.778,456,100 2/3,106,23,50,5,71,57,53
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2001,SK,3.57,69,0,0,7,6,10,9,0.538,571,133 2/3,123,16,43,6,121,56,53
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2002,삼성,5.48,54,1,0,2,3,3,2,0.4,279,64,73,13,13,3,43,46,39
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2003,삼성,2.79,47,0,0,4,1,3,9,0.8,232,58,49,6,14,2,45,19,18
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2004,삼성,2.32,34,0,0,2,0,0,5,1,126,31,24,2,10,1,24,10,8
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2005,삼성,4.32,21,0,0,0,0,0,7,0,37,8 1/3,8,2,3,1,8,4,4
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2006,삼성,4.55,49,0,0,1,2,0,16,0.333,135,31 2/3,30,4,8,4,23,18,16
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2007,삼성,1.23,12,0,0,1,0,0,0,1,30,7 1/3,8,0,2,0,5,1,1
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2008,LG,2.74,38,0,0,1,0,1,9,1,94,23,25,0,3,0,14,7,7
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2009,LG,3,63,0,0,3,2,1,6,0.6,199,48,49,4,14,2,44,18,16
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2010,LG,4.4,65,0,0,1,1,0,15,0.5,202,47,52,9,9,3,28,23,23
오상민,1974년 10월 20일,군산초-군산중-군산상고-성균관대-쌍방울-SK-삼성,한국,2011,LG,1.8,11,0,0,0,0,0,1,0,20,5,4,0,1,0,3,1,1
오성민,1985년 11월 06일,구암초-마산중-김해고-현대-우리-SK-두산,한국,2007,현대,21.6,1,0,0,0,0,0,0,0,13,1 2/3,5,0,3,0,1,4,4
오성민,1985년 11월 06일,구암초-마산중-김해고-현대-우리-SK-두산,한국,2011,SK,0,3,0,0,0,0,0,0,0,16,4,2,0,3,0,3,0,0
오승준,1982년 08월 06일,중평초-청량중-신일고-SK,한국,2001,SK,9,3,0,0,0,0,0,0,0,12,2,2,2,5,0,1,2,2
오승준,1982년 08월 06일,중평초-청량중-신일고-SK,한국,2002,SK,6.91,17,0,0,1,2,0,0,0.333,132,28 2/3,24,4,18,3,16,26,22
오승준,1982년 08월 06일,중평초-청량중-신일고-SK,한국,2004,LG,1.93,3,0,0,0,0,0,0,0,24,4 2/3,4,0,7,0,3,1,1
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2005,삼성,1.18,61,0,0,10,1,16,11,0.909,358,99,46,5,20,0,115,13,13
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2006,삼성,1.59,63,0,0,4,3,47,0,0.571,289,79 1/3,43,1,12,1,109,15,14
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2007,삼성,1.4,60,0,0,4,4,40,0,0.5,251,64 1/3,41,6,17,2,69,12,10
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2008,삼성,1.4,57,0,0,1,1,39,0,0.5,219,57 2/3,34,2,15,1,51,9,9
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2009,삼성,4.83,35,0,0,2,2,19,0,0.5,140,31 2/3,28,7,17,0,51,17,17
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2010,삼성,4.5,16,0,0,0,0,4,0,0,60,14,13,4,5,0,19,7,7
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2011,삼성,0.63,54,0,0,1,0,47,0,1,204,57,27,2,11,0,76,4,4
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2012,삼성,1.94,50,0,0,2,1,37,0,0.667,215,55 2/3,33,1,13,3,81,12,12
오승환,1982년 07월 15일,도신초-우신중-경기고-단국대-삼성,한국,2013,삼성,1.74,48,0,0,4,1,28,0,0.8,196,51 2/3,33,4,10,2,54,13,10
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1983,MBC,2.91,36,7,0,10,9,4,0,0.526,704,173,147,8,59,8,69,62,56
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1984,MBC,3.08,40,14,2,15,14,3,0,0.517,1004,239 2/3,239,16,79,13,92,92,82
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1985,MBC,3.53,28,3,0,8,8,1,0,0.5,555,127 1/3,132,6,47,7,42,56,50
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1986,MBC,3,33,0,0,12,8,0,0,0.6,569,132,136,9,55,4,43,54,44
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1987,MBC,4.27,30,2,0,9,8,0,0,0.529,621,143 1/3,155,10,51,7,41,75,68
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1988,MBC,3.48,28,8,0,7,11,2,0,0.389,760,176,208,9,50,5,64,83,68
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1989,MBC,6.49,16,0,0,1,6,0,0,0.143,199,43,59,2,18,2,15,35,31
오영일,1960년 02월 06일,창영초-배명중-배명고-인하대-MBC-태평양,한국,1990,태평양,14.54,4,0,0,0,0,0,0,0,49,8 2/3,17,0,7,0,3,14,14
오종우,1969년 02월 07일,경희대,한국,1991,LG,14.4,5,0,0,0,0,0,0,0,71,5,14,1,12,1,2,10,8
오종우,1969년 02월 07일,경희대,한국,1992,LG,27,1,0,0,0,0,0,0,0,5, 2/3,0,0,3,0,0,3,2
오준형,1984년 07월 21일,송정동초-충장중-광주제일고-인하대-KIA-경찰,한국,2007,KIA,5.18,18,0,0,3,2,0,0,0.6,201,41 2/3,55,5,17,4,19,29,24
오준형,1984년 07월 21일,송정동초-충장중-광주제일고-인하대-KIA-경찰,한국,2008,KIA,8.49,12,0,0,0,2,0,0,0,118,23 1/3,40,3,11,1,10,22,22
오준형,1984년 07월 21일,송정동초-충장중-광주제일고-인하대-KIA-경찰,한국,2009,KIA,5.4,20,0,0,1,0,0,0,1,139,30,37,4,10,3,18,20,18
오준형,1984년 07월 21일,송정동초-충장중-광주제일고-인하대-KIA-경찰,한국,2012,KIA,0,1,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0
오준형,1984년 07월 21일,송정동초-충장중-광주제일고-인하대-KIA-경찰,한국,2013,KIA,7.2,3,0,0,0,0,0,0,0,25,5,8,1,1,1,5,4,4
오창선,1976년 06월 02일,대전고-홍익대,한국,1999,한화,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
오창선,1976년 06월 02일,대전고-홍익대,한국,2000,한화,9.45,6,0,0,0,0,1,0,0,64,13 1/3,20,5,4,1,8,14,14
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,1997,해태,6.75,11,0,0,0,0,0,0,0,106,24,27,5,9,3,20,18,18
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,1998,해태,4.7,34,0,0,5,13,1,0,0.278,448,103 1/3,107,16,44,2,72,60,54
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,1999,해태,5.19,35,0,0,6,6,1,0,0.5,631,138 2/3,163,14,64,7,86,94,80
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2000,해태,8.82,35,0,0,2,3,0,1,0.4,323,66 1/3,97,20,30,5,29,69,65
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2001,KIA,4.78,11,0,0,2,5,0,0,0.286,227,52 2/3,50,6,26,3,32,30,28
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2002,KIA,4.26,30,0,0,0,0,0,1,0,84,19,20,4,10,2,13,9,9
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2003,KIA,1.78,28,0,0,0,0,0,3,0,104,25 1/3,20,2,8,0,19,6,5
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2004,KIA,6,34,0,0,1,3,0,1,0.25,131,30,35,5,11,3,23,21,20
오철민,1973년 05월 28일,영흥고-영남대-해태,한국,2005,KIA,6.17,23,0,0,0,1,0,3,0,60,11 2/3,18,2,7,1,7,9,8
오카모토,1974년 10월 21일,일본 미네야마고,일본,2010,LG,3,46,0,0,5,3,16,1,0.625,205,48,36,6,29,4,40,17,16
오희주,1968년 07월 02일,한양대,한국,1991,해태,5.84,6,0,0,0,1,0,0,0,63,12 1/3,16,0,9,2,9,11,8
오희주,1968년 07월 02일,한양대,한국,1993,LG,3.14,11,0,0,0,0,0,0,0,66,14 1/3,14,1,10,3,7,7,5
오희주,1968년 07월 02일,한양대,한국,1994,LG,7.2,4,0,0,0,0,1,0,0,46,10,13,3,2,1,7,8,8
오희주,1968년 07월 02일,한양대,한국,1995,LG,2.93,12,1,1,3,3,1,0,0.5,250,61 1/3,46,4,28,1,41,20,20
올슨,1983년 10월 18일,미국 캘리포니아 폴리테크닉 주립대-두산,미국,2013,두산,6.52,10,0,0,1,1,0,0,0.5,180,38 2/3,41,2,27,5,35,30,28
왈론드,1976년 11월 07일,미국 캔자스대-LG,미국,2005,LG,5.04,19,1,0,4,10,1,2,0.286,400,89 1/3,85,12,49,2,68,56,50
왈론드,1976년 11월 07일,미국 캔자스대-LG,미국,2010,두산,4.95,29,0,0,7,9,0,0,0.438,584,129,143,13,54,10,100,84,71
워렌,1967년 04월 26일,미국 브리지워터고,미국,2001,한화,4.3,11,0,0,2,1,3,0,0.667,67,14 2/3,17,0,9,1,6,9,7
원근호,1968년 11월 13일,세광고,한국,1990,빙그레,2.45,4,0,0,0,0,0,0,0,14,3 2/3,4,0,1,0,0,1,1
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,1995,태평양,3.6,36,4,1,13,10,4,0,0.565,651,157 2/3,142,9,48,3,113,70,63
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,1996,현대,2.72,30,1,0,12,7,0,0,0.632,748,181 2/3,159,13,51,5,138,60,55
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,1997,현대,3.24,20,0,0,5,8,0,0,0.385,462,111,105,11,42,3,74,44,40
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,1998,현대,3.23,26,0,0,13,8,0,0,0.619,690,164 1/3,143,20,68,1,122,71,59
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,1999,현대,4.1,20,0,0,6,8,0,0,0.429,525,116 1/3,126,16,62,3,100,62,53
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2000,현대,2.09,54,0,0,3,2,39,0,0.6,293,73 1/3,62,3,24,2,71,18,17
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2001,현대,1.82,37,0,0,4,2,22,0,0.667,202,49 1/3,35,2,18,1,44,13,10
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2002,현대,4.59,27,0,0,5,10,0,0,0.333,463,104,118,18,46,4,74,58,53
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2003,현대,6.23,4,0,0,0,1,0,0,0,27,4 1/3,9,0,5,0,1,4,3
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2004,현대,4.71,10,0,0,1,1,0,0,0.5,126,28 2/3,28,3,15,1,14,18,15
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2005,SK,1.89,57,0,0,3,2,6,12,0.6,385,95 1/3,69,4,41,3,80,23,20
위재영,1972년 05월 21일,석천초-동산중-동산고-인하대-태평양-현대,한국,2006,SK,4.91,29,0,0,3,5,0,3,0.375,159,36 2/3,39,1,15,1,25,23,20
윈스턴,1966년 06월 07일,미국 럿저스대,미국,2001,한화,9.39,9,0,0,1,0,0,1,1,42,7 2/3,15,0,3,0,5,9,8
윌슨,1976년 08월 06일,미국 조지아공대,미국,2007,삼성,3.79,7,0,0,1,6,0,0,0.143,162,38,41,1,11,1,9,19,16
유명선,1965년 09월 03일,포철공고-계명대,한국,1989,삼성,3.85,34,2,0,14,8,1,0,0.636,727,170 2/3,152,6,87,6,102,83,73
유명선,1965년 09월 03일,포철공고-계명대,한국,1990,삼성,4.53,25,6,0,9,8,1,0,0.529,643,147,137,16,90,3,78,80,74
